"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Nury Dian Xin Delight Pte Ltd","Since 1996, Nury Dian Xin Delight Pte Ltd has been manufacturing a range of Halal Pau and Dim Sum and distributing it to hundred of locations islandwide including Coffee Shops, Cafeterias, Schools, Hospitals, Petrol Stations and many more! Nury Dian Xin Delight is one of the pioneers in producing the finest halal pau and dim sum in Singapore.

Nury Dian Xin has always been in the industry as the premium Halal dim sum provider with products able to satisfy even the most discerning palate. This is because at Nury, we understand that every ingredient's quality is paramount. Procuring the best ingredient is always our priority, and we adopt stringent quality control and accredited with ISO 22000 and Bizsafe level 3. We consistently conduct research and development to innovate and improve our recipe using the freshest 100% halal ingredients to produce natural flavours. 

Nury takes pride in offering an extensive selection of ""live food stations,"" serving halal cuisine at various locations for her diverse clientele. From classic favorites like Popiah, Muah Chee, Dragon Beard Candy, and Satay, each dish is carefully crafted to delight her guests' palates. Nury works closely with corporates to set-up corporate pau making workshop, incorporating team work while allowing corporates to pick up skills including pau making.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","nurydianxin.com","https://www.linkedin.com/company/nurydianxin"
,"Libera Drones","Convenience is increasingly important in today’s world that it can almost be classified as a commodity. Libera’s aim is to work on increasing the convenience of person to person delivery by using an innovative delivery drone. We aim to rule the skies autonomously by providing a fast, efficient, and safe delivery method for individuals. The drones we plan to build will be a blend of technology that harmoniously partners the trusted past and the innovative future. The robust motors and batteries will be guided by an array of sensors and an Arduino based brain to deliver small and medium-sized packages from one person to another. While our first aim is to homologate our prototype, our vision is to provide a quick, safe, and convenient way to connect people by helping them deliver items person to person.","Aviation and Aerospace Component Manufacturing","2-10 employees","Self Employed","Singapore","Singapore",,"https://www.linkedin.com/company/libera-drones"
,"The Bali Diet","Our organic rice will give you the energy to productively complete your day. One small change is all you need. Unpolished, unprocessed and GMO-free.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","thebalidiet.net","https://www.linkedin.com/company/the-bali-diet"
,"Aldrich Office Furniture & Projects Pte Ltd","Aldrich Office Furniture & Projects Pte Ltd was set up to provide effective office furniture solutions for all your office furnishing needs.

Since our inception, we have been assisting our clients to fulfill their office furniture needs with value for money products that are not only reliable, but also aesthetically pleasing.

We are sure that in our wide range of products available, there will be something suitable for you.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","aldrichoffice.com.sg","https://www.linkedin.com/company/aldrich-office-furniture-projects-pte-ltd"
,"Cake Inspiration",,"Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","cake-inspiration.com","https://www.linkedin.com/company/cake-inspiration"
,"Selvi Mills (S) Pte Ltd","One stop for spice grinding and supplier for groceries.","Food and Beverage Manufacturing","51-200 employees","Privately Held","Singapore, Singapore","Singapore","selvimillsonline.com","https://www.linkedin.com/company/selvi-mills-s-pte-ltd"
,"BHF PTE LTD","BHF PTE LTD is one of the largest bakery manufacturer in Singapore incorporated to oversee the global export market and strive to guarantee customer satisfaction by providing advice and assistance with our products selection and application development. 

We have an on-going program of research and development to maintain high quality standards with regards to flavour, texture, performance, shelf life, appearance and nutritional value. 

We are FSSC and Halal certified factory and has achieved ISO 22000 as part of the Hazard Analysis Critical Control Point (HACCP) Certification for its products and operational procedures to meet international standards.","Food and Beverage Manufacturing","51-200 employees","Privately Held","Sembawang, North Region","Singapore","bhf.com.sg","https://www.linkedin.com/company/bhf-pte-ltd"
,"Gemini Hitech Pte Ltd","Import and Export of IT Peripherals and Accessories. Contract manufacturing of IT accessories & Electronics products from Shenzhen, China.Recently introduced a range of LED luminaries of LumoLux.","Computer Hardware Manufacturing","2-10 employees","Privately Held",,"Singapore","geminihitech.com","https://www.linkedin.com/company/gemini-hitech-pte-ltd"
,"K Ship Services Pte. Ltd.","KSS's main objective is to provide exceptional customer service to our Ship Owners, Managers, and Offshore clients at a reasonable cost and within a practical time frame while maintaining a high standard of quality . KSS places a high value on service delivery. With its headquarters in Singapore, the company offers a comprehensive range of services, including ship supplies and parts in all major ports globally. 

Email sales@kshipservices.com

#kshipservices #shiprepair #shipfabrication #marinesupply","Shipbuilding","2-10 employees","Privately Held","SINGAPORE","Singapore","kshipservices.com","https://www.linkedin.com/company/k-ship-services-pte-ltd"
,"Dish The Fish","Dishthefish is a company that specializes in the sales of fresh seafood. Our products come from all over the world and we pride ourselves on being able to offer our customers an assortment of different types of fish and shellfish. From Canadian wild salmon to Jumbo-sized Tiger Prawns, we have it all! 

We know how important it is for people to be able to trust their food sources so we make sure that every single product sold by us has been inspected thoroughly before going out for sale. You can rest assured knowing that your dish will not contain any impurities or contaminants when you order from Dish The Fish.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Serangoon","Singapore","dishthefish.com.sg","https://www.linkedin.com/company/dishthefish"
,"d'Doubles Pte Ltd","d’Doubles is one of the leading furniture shops in Singapore, provides both commercial office furniture and home furniture. Our large collection of quality furniture includes sofa, armchair, lighting, workstation, office chair, decorative items and much more. We lay emphasis on the quality of workmanship from materials to finishing.
 
With a combined experience of over 30 years in the industry, d’Doubles was set up by two people with vast amounts of experience, have worked with the best in the business.
 
With us, we do not promise quality, we let our works speak for themselves.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","ddoubles.com.sg","https://www.linkedin.com/company/d'doubles"
,"Printpack Technology","At Printpack we offer solutions to all your coding, packaging & Inspection requirements from basic hot foil coding to factory automation to x-ray systems that meet industry & ISO standards. We have extensive experience distributing coding, packaging and inspection equipments in collaboration with our partners from US, Europe, Japan & China.

Printpack has a vision of providing the best solution to our customers and we have grown to be the recognized supplier in this industry. Throughout the years, we have always enjoyed a good reputation for product knowledge and experience in customer needs. We are constantly updating our products, adopting the latest technology and incorporating the software to support it.

With support from customers throughout the globe, Printpack is set to continue growing, expanding globally to provide unparalled service & support to our customers.

At the heart of the company is a team of skilled technicians, designers and support staff to take care of you whenever and wherever you may be. This is a commitment to all our customers who use our products.","Printing Services","11-50 employees","Privately Held","Singapore, Singapore","Singapore","printpacktech.com","https://www.linkedin.com/company/printpacktech"
