"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Perfect Group Holding","Perfect Group is founded by two second-generation business owners. The company operates as a holding company which oversees a portfolio of businesses and investments across different sectors, leveraging the experience and resources of its founders to manage and expand its holdings.

Our Vision - A leader in value-driven businesses impacting society

Our Mission - To empower innovation and sustainable growth through our diverse portfolio of businesses and services, enriching the lives of our stakeholders

Our Core Values - Integrity, Collaboration and Sustainability","Architecture and Planning","11-50 employees","Partnership","Singapore","Singapore","racoengrg.com","https://www.linkedin.com/company/perfect-group-holding"
,"Nepseeds","Nepseeds is a specialized provider of rare Nepenthes seeds from Southeast Asia, with a focus on global shipping to enthusiasts and collectors worldwide. Our mission is to enrich the Nepenthes hobby by offering a diverse selection of seeds and promoting the growth of unique and fascinating plant varieties. We take pride in the joy of seeing our customers grow their own thriving Nepenthes from home, and we strive to provide the highest quality seeds and service.","Agriculture, Construction, Mining Machinery Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","nepseeds.com","https://www.linkedin.com/company/nepseeds"
,"Home Repair Service","We have expert handyman, plumber, repairer etc. We are ready to solve you any problem. Call us at +65 848 091 41 to get 24/7 Emergency Services","Construction","2-10 employees","Partnership","Singapore","Singapore","homerepairservices.xyz","https://www.linkedin.com/company/home-repair-service"
,"WTS DEVELOPMENT PTE LTD",,"Construction","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/wts-development-pte-ltd"
,"ZWEEN DESIGNS",,"Architecture and Planning","11-50 employees","Self Owned","Singapore, singapore","Singapore",,"https://www.linkedin.com/company/zween-designs"
,"Firesafe Solutions Pte Ltd","To Supply 2 - 4 hrs fire rating calcium silicate board, motar, Panel","Construction","11-50 employees","Privately Held","Boon Lay, West Region","Singapore",,"https://www.linkedin.com/company/ecs-pte-ltd"
,"TG Works","Specializing in Demolition and Reinstatement works","Construction","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/tg-works"
,"Tilde Design Pte Ltd.","The symbol tilde in mathematic is an indicator of equivalency or similarity between two values. The value of life and nature. We design spaces with those two values in mind. How to synchronise the two together to create a better living atmosphere. We firmly believe that living and working surrounded with or interlacing with nature give people a better life quality and productivity.","Architecture and Planning","2-10 employees","Privately Held","Singapore","Singapore","designtilde.com","https://www.linkedin.com/company/tilde-design-pte-ltd"
,"Jireh Eco Products Pte Ltd",,"Building Materials","2-10 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/jireh-eco"
,"Plixel",,"Construction Hardware Manufacturing","2-10 employees","Partnership","Singapore","Singapore","plixel.sg","https://www.linkedin.com/company/plixel"
,"B&S (2017) PTE. LTD.","Welcome to B&S (2017) Pte Ltd, your trusted partner for renovation and reinstatement projects in hotels, offices, and more. As a General Contractor (GC) and hardware retailer, we offer a wide range of construction solutions. Our retail division features Power Action power tools known for their competitive pricing, durability, and efficiency. We are also an authorized dealer of Nippon Paint, ensuring premium painting solutions. Connect with us to elevate your next project.","Construction","11-50 employees","Privately Held","singapore","Singapore",,"https://www.linkedin.com/company/b-s-2017-pte-ltd"
,"Tna Industries Pte Ltd","PEX Pipes, PPR Pipes, Bathroom Handicap Grab Bars and Stainless Steel Gratings Supplier.","Building Materials","2-10 employees","Privately Held","Singapore","Singapore","tece.com","https://www.linkedin.com/company/dmy-pte-ltd"
,"thyproduce","“ThyProduce cultivates global connections and empowers farmers to regenerate soil and restore nature through sustainable, seed-based innovation.”","Agriculture, Construction, Mining Machinery Manufacturing","2-10 employees","Self Owned","singapore, singapore","Singapore",,"https://www.linkedin.com/company/thyproduce"
,"e9r Pte Ltd","Welcome to e9r, your premier destination for exceptional interior fitting out services across a diverse range of spaces. From the elegance of landed properties to the modern allure of condominiums, HDB flats, and vibrant retail shops, we specialize in bringing your vision to life with unparalleled craftsmanship and precision.

At e9r, we understand that true satisfaction extends beyond the completion of a project. That's why we pride ourselves on our commitment to provide outstanding after-sales service. Our dedication to your satisfaction doesn't end when the project is finished; it continues long after, ensuring that every aspect of our work meets your expectations.

Experience the difference with e9r – where service meets satisfaction.","Construction","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/e9r-pte-ltd"
,"ArkenCare Pte Ltd","Specialises in the Restoration, Preservation, and Protection of natural finishes such as marble, granite, and concrete. 

In ensuring that our world remains sustainable, we intend to use eco-friendly products to maintain our pursuit for perfection.","Construction","2-10 employees","Self Employed","singapore, singapore","Singapore",,"https://www.linkedin.com/company/arkencare-pte-ltd"
,"AG&GOH BUILDERS AND ENGINEERING PTE LTD","We are a general contracting company dedicated to delivering high-quality construction and engineering solutions tailored to client needs. Our expertise includes building works, major upgradations such as Electrical Installations, Air-Conditioning & Mechanical Ventilation Systems, Plumbing, and Sanitary Works. Committed to precision, safety, and timely execution, we bring value to every project, from small developments to large-scale infrastructure upgrades. Backed by a skilled team and proven industry practices, we ensure smooth project management and lasting results. With reliability, innovation, and strong partnerships at our core, we strive to be the trusted choice for complete contracting solutions.","Building Construction","2-10 employees","Privately Held","Singapore North Region","Singapore",,"https://www.linkedin.com/company/ag-goh-builders-and-engineering-pte-ltd-sg"
