"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"LOCABA Bakery Singapore","It all started in Europe: In 2012 Austrian-born Markus Berndt was diagnosed with diabetes Type 2. The former manager changed his entire lifestyle and embarked on a long quest of research, expert discussions and self-experiments. And it paid off: Today Markus is considered as “cured” (without ever having taken insulin), is a bestselling author and with his lectures and seminars he has led hundreds of interested Type 2 diabetics out of their lifestyle dead end.
His mission included – against all odds – good food. Markus was convinced that it’s possible to rebuild dishes so that they taste great AND are optimized for the human metabolism. For six years Markus experimented with hundreds of ingredients and thousands of combinations, always checking their effect on his blood sugar level. Throughout this process he collected an enormous amount of data and a unique know-how. A know-how that has materialized in delicious treats that are available in Singapore since March 2019.
From Austria To Singapore
The renowned Singaporean hospitality group, Ponte Group, discovered the treasure of Markus’ recipes and know-how. In a co-operation between Markus and local chefs a portfolio of cakes and desserts has been created that all have the signature LOCABA qualities: All cakes are low-carb, (household) sugar free, diabetic-friendly and as they are totally grain free they are also free from gluten containing ingredients.
LOCABA uses cage-free eggs and strictly no artificial preservatives. The latter is the reason why there are not products in stock at the bakery. All cakes are freshly baked to order.
Customers appreciate this high-quality approach. The cakes range from 45 SGD to 135 SGD (serve up to 14 persons).
LOCABA’s low-carb cakes are also suitable for keto or paleo nutrition and they are far from being recommendable for diabetics only. As they are good for your figure and your teeth, LOCABA cakes are perfect for healthy conscious foodies and for kids!","Food and Beverage Manufacturing","2-10 employees","Public Company","SINGAPORE , SINGAPORE","Singapore","locaba.sg","https://www.linkedin.com/company/locaba-bakery-singapore"
,"Little Baby & Family Pte Ltd","Welcome to Little Baby, a premium speciality baby general merchandise store and product sharing information portal based in Singapore. We are one of the largest and popular baby online store in Singapore. Little Baby is also an exclusive distributor for B.Box Baby Essentials products in Singapore. 

Pricing & Promotions

Our product pricing are based on recommended retail price (RRP) in Singapore so rest assure that we will not mark up cost on any products higher than the retail price. At times, we may run promotions in our store. Do check out at our website or Facebook page for details. You may also find that why certain products of the brand is way cheaper in other stores. We advise customers to do their diligent and check if it is parallel import (with warranty?) or fake goods (there are some in the market). 

Happy, Healthy, Safe

Little Baby understands that all parents love their babies and hold them close to their hearts. What matters most to parents is keeping them healthy, safe and happy. Rest assured that at Little Baby, all our products are carefully chosen that meet and exceed safety regulations because we are parents too. 

Please feel free to email us if you have any questions in our products and we would love to hear from you. 

Yours Sincerely,
Daniel Ho
Founder, Director
Little Baby & Family Pte Ltd 201620748C
Tel: +65 66692688","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","littlebaby.com.sg","https://www.linkedin.com/company/little-baby-&-family-pte-ltd"
,"Switts Group Pte Ltd","We are a corporate gift company that offers a wide selection of over 1000 products. All of which are customisable and can be tailored to suit your Corporate Need!

Our in house design team is also able to create customized designs to meet various functional and aesthetic requirements as well as to enhance your organisational image. Let us brain storm with you to create premium corporate gift ideas maximize the returns of your company investment on the gifts.","Manufacturing","2-10 employees","Privately Held","Paya Lebar","Singapore","switts.com.sg","https://www.linkedin.com/company/switts-group"
,"KEE SONG BROTHERS POULTRY INDUSTRIES PTE. LTD.",,"Food and Beverage Manufacturing","2-10 employees",,"Singapore","Singapore","keesong.com","https://www.linkedin.com/company/kee-song-brothers-poultry-industries-pte-ltd-"
,"LabStory Pte Ltd","We understand your lab needs as well as you do. LabStory brings to you brands that speak your language of quality and standards of GMP. 

Certified supplier of Glasswares, Plasticwares, Laboratory Consumables and a dedicated team to help you with your labs' customised needs.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","labstoryclub.com","https://www.linkedin.com/company/labstory-pte-ltd"
,"Ensol Energy Pte Ltd","Ensol Energy works connecting people and ideas everywhere to provide advanced technologies for powering a cleaner, more productive world. With established sales network in over 20 countries, our diverse portfolio of product and service solutions and deep industry expertise help our customers solve their challenges locally. We serve the energy sector with solutions in such areas as oil & gas, wind, solar, energy distribution, energy management; and industrial automation. We also offer integrated solutions to serve energy and industries such as petrochemical, lighting, telecommunication and food & beverage.","Appliances, Electrical, and Electronics Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","cabur.it","https://www.linkedin.com/company/ensol-energy-pte-ltd"
,"SENAWANG LAMINATING TECHNOLOGIES PTE LTD",,"Appliances, Electrical, and Electronics Manufacturing","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/senawang-laminating-technologies-pte-ltd"
,"Kuro Snacks","When you give your dog a treat, it is a way of showing love. It is not just a reward. Treats provide a simple source of magic to turn a good dog into an extraordinary one. Kuro Snacks have the ability to motivate, stimulate learning and making every moment truly special.","Food and Beverage Manufacturing","2-10 employees","Self Employed","Sinagapore, Singapore","Singapore","kurosnacks.com","https://www.linkedin.com/company/kurosnacks"
,"ZSW Pte Ltd","Founded since 2006, Shenzhen ZSW Electronic Equipment Co., Ltd. is a national high-tech enterprise, with our own R&D and production team. We're committed to provide professional soldering solutions in various industries.

To strengthen our global presence, ZSW Pte. Ltd. was established to serve as the international hub for sales training, engineering service and support to our distributors and customers.","Machinery Manufacturing","2-10 employees","Public Company","Ubi Avenue","Singapore","zsw.com.sg","https://www.linkedin.com/company/zsw-pte-ltd"
,"Global Seals Technologies Pte Ltd","Global Seals Technologies Pte Ltd is the leading manufacturer and supplier of high-performance seals.  We supply to various industries from Oil & Gas, LNG, Wind Power, Coal Mining, Construction, Marine, Hydraulic Application.  We consider to be the solution provider of critical sealing and connector solutions.

In Oil & Gas, Global Seals Technologies is the go-to source for sealing solutions.  Our seals can be used in upstream, midstream and LNG to downstream processing.

We always provide the right seals for the right application to our customer needs.  Top performance and reliable quality ensure operational safety and cost-effectiveness.","Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","globalsealstech.com","https://www.linkedin.com/company/global-seals-technologies-pte-ltd"
